year,events_urls,country,contestant,song,composed_by,written_by,language,lyrics
2012,https://eurovision.tv/event/baku-2012,Slovakia,Max Jason Mai,Don't Close Your Eyes,Max Jason Mai,Max Jason Mai,English,"DON´T CLOSE YOUR EYES
God save me ...
Hey, where is the way
to heaven’s hell
That’s what I ask
When I feel broken…
Look around what‘s happening abounds
And listen to the frequency of a sound
Of the beat, of a heartbeat, of your death beat
Don’t close your eyes
And pray all the night
Try to call all angels
To save our lives
How do you feel now?
After all fails in love
Embraced by devil’s arms
Look around what‘s happening abounds
And listen to the frequency of a sound
Of the beat, of a heartbeat, of your death beat
Don’t close your eyes
And pray all the night
Try to call all angels
To save our lives
Let me get out of here
Let me get out of here
Let me get out of here
Let me get out of here
Save me ...
Don’t close your eyes (Stay awake)
And pray all the night (Say your prayer now)
Try to call all angels (Angels above)
To save our lives (Save our lives)
Don’t close your eyes (Don’t close your eyes)
To save our lives"
2012,https://eurovision.tv/event/baku-2012,Slovakia,Max Jason Mai,Don't Close Your Eyes,Max Jason Mai,Max Jason Mai,French,"NE CLOS PAS LES YEUX
Sauve-moi Seigneur
Par oú méne le chemin
du paradis á l´enfer
je me le demande
quand je suis crevé
Regarde ce qui sa passe
écoute ce qui fait du bruit
c´est le coeur qui bat
le son qui bat pour la mort
Ne clos pas les yeux
fais une priére la nuit
pour demander aux anges
de nous sauver la vie
Que devient-il
notre amour trompé
finira-t-il perdu
dans les bras de diable
Laisse-moi partir
Sauve-moi"
2012,https://eurovision.tv/event/baku-2012,Slovenia,Eva Boto,Verjamem,"Vladimir Graić, Hari Mata Hari",Igor Pirkovič,Slovene,"Hrepenim iz globin čez nebo
Rišem sonce
Preko sanj le zanj
Mečem luč v njegove sence,
Ki slovo jemljejo brez spomina,
Z luknjami med dlanmi,
Da odteče pesek časa.
Verjamem, da znova ujela se bova
In včeraj za zmeraj se vrne
Z reko luči.
Še pesem našla si pot bo do rim,
če grem za njim.
Čutim, da grem do dna,
Nemi glas poje v molu,
Vendar pa zavel mi ne bo
Veter belih zastav.
Verjamem, da znova ujela se bova
In včeraj za zmeraj se vrne
Z reko luči.
Nov dan lačen je sonca in ne zlagan.
Ker jaz se ne predam pred koncem,
Jaz preživim le na svoj način –
Da hrepenim!"
2012,https://eurovision.tv/event/baku-2012,Slovenia,Eva Boto,Verjamem,"Vladimir Graić, Hari Mata Hari",Igor Pirkovič,English,"I yearn, from depths across the sky
I'm painting sun
In my dreams just for him
I cast light onto his shadows
Which say goodbye without memory
Through gaps between my fingers
The sand of time will ebb away
I believe that we'll again find a common beat
And that yesterday will return forever
With a river of light
Even the song will find its way to rhymes
If I follow him
I feel that I'm going down to the bottom
A silent voice sings in a minor key
But there won't be a wind
To rustle white flags
I believe that we'll again find a common beat
And that yesterday will return forever
With a river of light
A new day is hungry for the sun and is sincere.
I never surrender until the very end
I survive in my own way
With yearning"
2012,https://eurovision.tv/event/baku-2012,Slovenia,Eva Boto,Verjamem,"Vladimir Graić, Hari Mata Hari",Igor Pirkovič,French,"Je désire ardemment du plus profond,
À travers le ciel, je dessine le soleil,
À travers mes rêves pour lui,
Des lueurs d'espérance et de son ombre
qui font des adieux sans souvenirs,
Rien que des riens pleins la main,
Pour laisser couler le sable du temps.
Je crois que ça accroche un jour entre nous
Et que le passé revienne pour toujours,
Dans ses flots de lumière.
La chanson trouvera bien la voie des rimes
Si je vais après lui.
Je sens que je coule à pic,
Une voix muette chante en bémol,
Mais je ne serai pas balayée
Par le vent des drapeaux blancs.
Je crois que ça accroche un jour entre nous
Et que le passé revienne pour toujours,
Dans ses flots de lumière.
Chaque jour nouveau est là, avide de soleil, un vrai de vrai.
Car je ne passe pas la main avant la fin,
Je veux survivre à ma manière –
En désirant ardemment!"
2012,https://eurovision.tv/event/baku-2012,Spain,Pastora Soler,Quédate Conmigo (Stay With Me),"Antonio Sánchez, Thomas G:son & Erik Bernholm",Antonio Sánchez,Spanish,"QUÉDATE CONMIGO - STAY WITH ME:
Perdón si no supe decir
Que lo eras todo para mí
Perdón por el dolor
Perdona cada lágrima
Yo sé que no merezco más
Pero si no te tengo aquí
No sé vivir
Quédate Conmigo
No te vayas
Perdóname
Si no supe amarte, amor
No era mío el corazón
Quédate Conmigo
Quédate Conmigo
Si no estás no sale el sol
Ya no hay recuerdos del ayer
Sólo las horas en tu piel
Amándote
Quédate Conmigo
No te vayas
Perdóname
Si no supe amarte, amor
No era mío el corazón
Quédate Conmigo
Quédate Conmigo
Si no estás no sale el sol
Y ahora que te veo marchar
Sé que no te voy a olvidar..."
2012,https://eurovision.tv/event/baku-2012,Spain,Pastora Soler,Quédate Conmigo (Stay With Me),"Antonio Sánchez, Thomas G:son & Erik Bernholm",Antonio Sánchez,English,"Forgive me for the unbroken silence
For not realizing you were my all
Forgive me if I hurt you
Forgive me for every tear
I brought into your eyes
I’m not worthy of them
But the one thing I know now
Is that I can’t live
Without you near me
Stay with me
Don’t go
Please forgive me
If I couldn’t love you the way you deserved
My heart didn’t belong to me
Stay with me
Stay with me
When shadows fall, I’ll raise the sun
My memories are gone
Except for those I have of you
Touching your skin
Loving you
Stay with me
Don’t go
Please forgive me
If I couldn’t love you the way you deserved
My heart didn’t belong to me
Stay with me
Stay with me
When shadows fall, I’ll raise the sun
And now I see you walk away
I beg you, stay for one more day"
2012,https://eurovision.tv/event/baku-2012,Spain,Pastora Soler,Quédate Conmigo (Stay With Me),"Antonio Sánchez, Thomas G:son & Erik Bernholm",Antonio Sánchez,French,"RESTE AVEC MOI:
Pardonne-moi tous les silences
Les marques de trop d'indifférence
Pardonne la souffrance
Pardonne-moi tous les sanglots
Mais si tu pars loin de ces eaux
Sans pouvoir effleurer ta peau
A quoi bon vivre
Reste et ne t'en va pas
Je t'en supplie
Pardonne-moi,
Si je n'ai pas su t'aimer mon amour,
Mon cœur ne m'appartenait plus,
Reste avec moi,
Reste avec moi,
Sans toi je suis à mauvais port
S'effacent les traces du passé
Seules restent les images de nos corps enlacés
Reste et ne t'en va pas,
Je t'en supplie
Pardonne-moi,
Si je n'ai pas su t'aimer mon amour,
Mon cœur ne m'appartenait plus,
Reste avec moi,
Reste avec moi,
Sans toi je suis à mauvais port
Comment refaire le voyage
Si tu vogues vers d'autres rivages"
2012,https://eurovision.tv/event/baku-2012,Sweden,Loreen,Euphoria,Thomas G:son & Peter Boström,Thomas G:son & Peter Boström,English,"EUPHORIA:
Why,
Why can't this moment last forever more
Tonight,
Tonight eternity's an open door
No
Don't ever stop doing the things you do
Don't go
In every breath I take I'm breathing you
Euphoria
Forever, ‘til the end of time
From now on, only you and I
We’re going u-u-u-u-u-u-up
Euphoria
An everlasting piece of art
A beating love within my heart
We’re going u-u-u-u-u-u-up
We are here
We are alone in our own universe
We are free
Where everything's aloud and love comes first
Forever and ever together
We sail into infinity
We're higher and higher and higher
We're reaching for divinity
Euphoria
Forever, ‘til the end of time
From now on, only you and I
We’re going u-u-u-u-u-u-up
Euphoria
An everlasting piece of art
A beating love within my heart
We’re going u-u-u-u-u-u-up
Forever
We sail into infinity
We're higher
We're reaching for divinity
Euphoria
Euphoria
We’re going u-u-u-u-u-u-up
Euphoria
An everlasting piece of art
A beating love within my heart
We’re going u-u-u-u-u-u-up
Euphoria
Euphoria
We’re going u-u-u-u-u-u-up"
2012,https://eurovision.tv/event/baku-2012,Sweden,Loreen,Euphoria,Thomas G:son & Peter Boström,Thomas G:son & Peter Boström,French,"Pourquoi,
Pourquoi ne pas en ce moment pour toujours dernier
Ce soir,
Ce soir, c'est l'éternité une porte ouverte
aucun
Ne jamais arrêter de faire les choses que vous faites
Ne pas aller
Dans chaque souffle que je prends je te respire
euphorie
Toujours, «jusqu'à la fin du temps
A partir de maintenant, que vous et moi
Nous allons u-u-u-u-u-u-up
euphorie
Une pièce éternelle de l'art
Un amour dans mon cœur battre
Nous allons u-u-u-u-u-u-up
Nous sommes ici
Nous sommes seuls dans notre propre univers
Nous sommes libres
Là où tout est à haute voix et l'amour vient en premier
Toujours et toujours ensemble
Nous naviguons vers l'infini
Nous sommes de plus en plus en plus haut
Nous atteignons pour la divinité
Euphoria ...
toujours
Nous naviguons vers l'infini
Nous sommes plus
Nous atteignons pour la divinité
Euphoria ..."
2012,https://eurovision.tv/event/baku-2012,Switzerland,Sinplus,Unbreakable,"Gabriel Broggini, Ivan Broggini","Gabriel Broggini, Ivan Broggini",English,"UNBREAKABLE
You can do anything you want
It doesn’t matter how hard it is
You can do it
You can do it
So please don’t mind
Close your eyes
Take a trip outside your head
You can give me more
Swim against the stream
Following your wildest dream, your wildest dream
Swim against the stream
Following your wildest dream, your wildest dream
Swim against the stream
Following your wildest dream, your wildest dream
Unbreakable
Unbreakable
Unbreakable
Unbreakable
Don’t stop rock
Rock the place
Don’t stop tryin'
Try your best
Don’t stop
Don’t stop movin'
Today without a doubt
A good vibe is in the crowd
You can do it
You can do it
You can do it
Unbreakable
Unbreakable
You can give me more
Swim against the stream
Following your wildest dream, your wildest dream
Swim against the stream
Following your wildest dream, your wildest dream
Swim against the stream
Following your wildest dream, your wildest dream
Unbreakable
Unbreakable
So please don’t mind
Close your eyes
Take a trip outside your head
Unbreakable
Unbreakable
Unbreakable
Unbreakable
You can give me more
Swim against the stream
Following your wildest dream, your wildest dream
Swim against the stream
Following your wildest dream, your wildest dream
Swim against the stream
Following your wildest dream, your wildest dream
Swim against the stream
Following your wildest dream, your wildest dream
Unbreakable"
2012,https://eurovision.tv/event/baku-2012,The Netherlands,Joan Franka,You And Me,"Joan Franka, Jessica Hoogenboom",Joan Franka,English,"I was five you were three
We were dancing in the street, and you looked just like an angel
You looked up and saw the sky, saw the birds and wondered why, they could fly away so high
In the morning I would wake, and my heart just couldn't wait
To play in your backyard
In the evening I would go telling you I love you so
And I couldn't wait to see you again
It's you and me and everybody out there
And I can see that everybody knows about
You and me, but I don't really care for it
I can see that everybody knows about us
We grew up knowing love, thanking God up above
That we could be together forever
We would never say goodbye 'cause we promised you and I
But our love couldn't handle time
And I see you walking by my house and wonder why we don't play around no more
Such a shame we had no time they were wrong and we were right
I still love you and in my mind
So I'm laying in bed thinking about the old days
Thinking 'bout it all and how it ends sometimes
Was it wrong or right was I good enough
It's you and me and everybody out there
And I can see that everybody knows about
You and me, and everybody out there
And I can see that everybody knows about
You and me, but I don't really care for it I can see that everybody knows about us"
2012,https://eurovision.tv/event/baku-2012,The Netherlands,Joan Franka,You And Me,"Joan Franka, Jessica Hoogenboom",Joan Franka,French,"J’avais cinq ans, tu en avais trois
Nous dansions dans la rue et tu ressemblais à un ange
Vers le ciel tu regardais , tu voyais les oiseaux et voulais savoir
Pourquoi ils pouvaient s’envoler si haut
Le matin en me réveillant, mon cœur était impatient
D’aller jouer dans ton jardin
Le soir je te disais à quel point je t’aimais
Et ne pouvais attendre de te revoir encore
C’est toi et moi et c’est tout le monde
Et je vois que tous sont au courant de
Toi et moi, mais je ne m’en soucie guère
Je vois que tous savent tout de nous
Dans l’amour nous avons grandi, au ciel nous disions merci
De nous laisser pour toujours ensemble
On ne se dirait jamais dit au revoir car on se l’est promis toi et moi
Mais notre amour a failli devant la vie
Devant ma maison je te vois passer et pourquoi je me demande
On ne joue plus ensemble
Quel dommage que le temps nous ait manqué, ils avaient tort
Et nous avions raison
Je t’aime encore et dans mes pensées
Refrain
Couchée dans mon lit je repense les jours passés
Je repense tout et comment des fois cela finit
Etait-ce mal ou bien et étais-je assez bien
C’est toi et moi et c’est tout le monde
Et je vois que tous sont au courant de
Toi et moi, et c’est tout le monde
Je vois que tout le monde est au courant de
Toi et moi, mais je ne m’en soucie guère je vois que tous savent tout de nous"
2012,https://eurovision.tv/event/baku-2012,Turkey,Can Bonomo,Love Me Back,Can Bonomo,Can Bonomo,English,"Oh, hey, hey!
Baby love me back today
Never ever sink my ship
And sail away
Oh, oh, ah!
Baby don't shut me down
Give me all the love I need
And I'll be gone
I'm a lonely sailor
Drinking the night away
My ship is made from hope
She's searching for your bay
But you don’t care
Hop on to my ship baby
I'll make you fly
You love me and you know that baby
Don't you lie
Like me like I like you and say Na na na...
Oh, oh, oh!
We need a bit of Rock'n Roll
Baby don't you crush my soul
And make me fall
Oh, hey, hey!
Baby love me back today
Don’t you ever sink my ship
And sail away
Hop on to my ship baby
I'll make you fly
You love me and you know that baby
Don't you lie
Like me like I like you and say Na na na...
Pirates, high seas, cautions, cannons and potions
A sailor’s passion can always conquer the oceans
Sing with me my children
Hop on to my ship baby
I'll make you fly
You love me and you know that baby
Don't you lie
Like me like I like you and say Na na na...
Haydiii
Nan nay, nan nan nan nay nan nan nan nay..."
